,0,1,2
252,https://www.amazon.com.br/Iphone-Ultra-Hybrid-Spigen-Anti-Impacto/dp/B07GHQX532/ref=sr_1_253?dchild=1&keywords=iphone&qid=1607914794&sr=8-253,"4,6 de 5 estrelas",11.503
253,https://www.amazon.com.br/iPhone-Lightning-Premium-GEONAV-LIGH08/dp/B076KMVHQL/ref=sr_1_254?dchild=1&keywords=iphone&qid=1607914794&sr=8-254,"4,1 de 5 estrelas",44
254,https://www.amazon.com.br/Pel%C3%ADcula-iPhone-Kingshield-Hydrogel-Cobertura/dp/B08P9YJ4TK/ref=sr_1_255?dchild=1&keywords=iphone&qid=1607914794&sr=8-255,Sem avaliação,Sem avaliação
255,https://www.amazon.com.br/Projetado-Resistente-arranh%C3%B5es-Policarbonato-Transl%C3%BAcido/dp/B08CXKPKJG/ref=sr_1_256?dchild=1&keywords=iphone&qid=1607914794&sr=8-256,"4,6 de 5 estrelas",224
256,https://www.amazon.com.br/subaqu%C3%A1tica-sujeira-protetor-integrado-polegadas/dp/B07J64S7VW/ref=sr_1_257?dchild=1&keywords=iphone&qid=1607914794&sr=8-257,"4,2 de 5 estrelas",610
257,https://www.amazon.com.br/Adaptador-Lightning-compat%C3%ADvel-projetor-monitor/dp/B07ZKDV2G9/ref=sr_1_258?dchild=1&keywords=iphone&qid=1607914794&sr=8-258,"3,4 de 5 estrelas",334
258,https://www.amazon.com.br/Adaptador-Iphone-XS-MAX-Carrega-Lightning/dp/B07R4KH7RJ/ref=sr_1_259?dchild=1&keywords=iphone&qid=1607914794&sr=8-259,"3,2 de 5 estrelas",96
259,https://www.amazon.com.br/Magnetica-Impacto-Suporte-Magn%C3%A9tico-Automotivo/dp/B07ZRZ89HJ/ref=sr_1_260?dchild=1&keywords=iphone&qid=1607914794&sr=8-260,"4,6 de 5 estrelas",495
260,https://www.amazon.com.br/Capa-Capinha-iPhone-Pure-Transparente/dp/B08MTLYQYY/ref=sr_1_261?dchild=1&keywords=iphone&qid=1607914794&sr=8-261,Sem avaliação,Sem avaliação
261,https://www.amazon.com.br/Novo-Apple-iPhone-12-Azul/dp/B08L5P7DYY/ref=sr_1_262?dchild=1&keywords=iphone&qid=1607914794&sr=8-262,"5,0 de 5 estrelas",2
262,https://www.amazon.com.br/Carregador-Iphone-Apple-Iwatch-Airpods/dp/B08GQZPHZJ/ref=sr_1_263?dchild=1&keywords=iphone&qid=1607914794&sr=8-263,Sem avaliação,Sem avaliação
263,https://www.amazon.com.br/Capa-Impact-Anti-Impacto-Geonav-Branco/dp/B07QRTWV7T/ref=sr_1_264?dchild=1&keywords=iphone&qid=1607914794&sr=8-264,"4,8 de 5 estrelas",5
264,https://www.amazon.com.br/Carregador-Samsung-R%C3%A1pido-Preto-EPP1100BBPGBR/dp/B07T16ZJD9/ref=sr_1_265?dchild=1&keywords=iphone&qid=1607914794&sr=8-265,"4,5 de 5 estrelas",981
265,https://www.amazon.com.br/Pelicula-Vidro-Para-IPhone-Polegadas/dp/B07J1LL34C/ref=sr_1_266?dchild=1&keywords=iphone&qid=1607914794&sr=8-266,"4,0 de 5 estrelas",13
266,https://www.amazon.com.br/Carregador-Rapido-Kaidi-Original-Iphone/dp/B07SFZRQHP/ref=sr_1_267?dchild=1&keywords=iphone&qid=1607914794&sr=8-267,"4,4 de 5 estrelas",12
267,https://www.amazon.com.br/Shamos-Compat%C3%ADvel-para-choque-transparente-antiarranh%C3%B5es/dp/B08CBHQN7W/ref=sr_1_268?dchild=1&keywords=iphone&qid=1607914794&sr=8-268,"3,7 de 5 estrelas",80
268,https://www.amazon.com.br/Impacto-Iphone-Original-X-Doria-XD183-03/dp/B073W1C2XJ/ref=sr_1_269?dchild=1&keywords=iphone&qid=1607914794&sr=8-269,"4,2 de 5 estrelas",505
269,https://www.amazon.com.br/Carregador-Parede-GEONAV-ESACW2-Branco/dp/B07CZY2975/ref=sr_1_270?dchild=1&keywords=iphone&qid=1607914794&sr=8-270,"4,5 de 5 estrelas",1.422
270,https://www.amazon.com.br/Cabo-Lightning-Iphone-Urbano-TG-UD0046/dp/B07FQV2MXJ/ref=sr_1_271?dchild=1&keywords=iphone&qid=1607914794&sr=8-271,"3,6 de 5 estrelas",38
271,https://www.amazon.com.br/Pel%C3%ADcula-Cell-Case-Smartphone-Protetora/dp/B076B53M48/ref=sr_1_272?dchild=1&keywords=iphone&qid=1607914794&sr=8-272,"4,1 de 5 estrelas",58
272,https://www.amazon.com.br/SURITCH-iPhone-2020-integrado-brilhante/dp/B07X7DBR71/ref=sr_1_273?dchild=1&keywords=iphone&qid=1607914794&sr=8-273,"4,4 de 5 estrelas",271
273,https://www.amazon.com.br/Smartphone-Tratamento-Translucent-Anti-Amarelecimento-Shock-Absorption/dp/B08D39RRV3/ref=sr_1_274?dchild=1&keywords=iphone&qid=1607914794&sr=8-274,"4,1 de 5 estrelas",25
274,https://www.amazon.com.br/Capinha-Capa-Silicone-iPhone-Branco/dp/B08LVYSRH4/ref=sr_1_275?dchild=1&keywords=iphone&qid=1607914794&sr=8-275,Sem avaliação,Sem avaliação
275,https://www.amazon.com.br/Carregador-carregamento-compat%C3%ADvel-dispositivos-habilitados/dp/B08PVXHPRX/ref=sr_1_276?dchild=1&keywords=iphone&qid=1607914794&sr=8-276,Sem avaliação,Sem avaliação
276,https://www.amazon.com.br/22-Exito-Electrotango/dp/B007LO0U80/ref=sr_1_277?dchild=1&keywords=iphone&qid=1607914794&sr=8-277,"5,0 de 5 estrelas",1
277,https://www.amazon.com.br/protetora-almofada-compat%C3%ADvel-iPhone-marinho/dp/B08LPSRCXZ/ref=sr_1_278?dchild=1&keywords=iphone&qid=1607914794&sr=8-278,"4,7 de 5 estrelas",8
278,https://www.amazon.com.br/Case-para-iPhone-11-Leg%C3%ADtimo/dp/B084KT6GH8/ref=sr_1_279?dchild=1&keywords=iphone&qid=1607914794&sr=8-279,"4,8 de 5 estrelas",6
279,https://www.amazon.com.br/Pel%C3%ADcula-Original-Hprime-Temperado-Iphone/dp/B074VCG2KZ/ref=sr_1_280?dchild=1&keywords=iphone&qid=1607914794&sr=8-280,"4,1 de 5 estrelas",98
280,https://www.amazon.com.br/Spigen-Original-Iphone-Cristal-Transparente/dp/B01M0USRWG/ref=sr_1_281?dchild=1&keywords=iphone&qid=1607914794&sr=8-281,"4,6 de 5 estrelas",39.474
281,https://www.amazon.com.br/SUPCASE-projetada-protetora-polegadas-integrado/dp/B08GX8KBRH/ref=sr_1_282?dchild=1&keywords=iphone&qid=1607914794&sr=8-282,"4,6 de 5 estrelas",26
282,https://www.amazon.com.br/Capa-Capinha-Impacto-Iphone-polegadas/dp/B08P65DXG1/ref=sr_1_283?dchild=1&keywords=iphone&qid=1607914794&sr=8-283,Sem avaliação,Sem avaliação
283,https://www.amazon.com.br/Pendrive-SanDisk-128GB-Ixpand-Iphone/dp/B086MJH23M/ref=sr_1_284?dchild=1&keywords=iphone&qid=1607914794&sr=8-284,"5,0 de 5 estrelas",1
284,https://www.amazon.com.br/Iphone-mini-Apple-128gb-Desbloqueado/dp/B08NTSRHKS/ref=sr_1_285?dchild=1&keywords=iphone&qid=1607914794&sr=8-285,Sem avaliação,Sem avaliação
285,https://www.amazon.com.br/Carbono-GEONAV-Protetora-R%C3%ADgida-Preto/dp/B07D1K489Q/ref=sr_1_286?dchild=1&keywords=iphone&qid=1607914794&sr=8-286,"4,8 de 5 estrelas",17
286,https://www.amazon.com.br/Carregador-Baseus-QC3-0-R%C3%A1pida-Branco/dp/B00YU1EA3S/ref=sr_1_287?dchild=1&keywords=iphone&qid=1607914794&sr=8-287,"5,0 de 5 estrelas",3
287,https://www.amazon.com.br/CAPINHA-SILICONE-AVELUDADO-IPHONE-VERDE/dp/B07MG7DJYZ/ref=sr_1_288?dchild=1&keywords=iphone&qid=1607914794&sr=8-288,"4,8 de 5 estrelas",31
288,https://www.amazon.com.br/CAPINHA-SILICONE-AVELUDADO-IPHONE-VERMELHO/dp/B07MM6MDJP/ref=sr_1_289?dchild=1&keywords=iphone&qid=1607914795&sr=8-289,"5,0 de 5 estrelas",1
289,https://www.amazon.com.br/Pel%C3%ADcula-Premium-Hprime-Traseira-NanoShield/dp/B07KS5662B/ref=sr_1_290?dchild=1&keywords=iphone&qid=1607914795&sr=8-290,"4,1 de 5 estrelas",19
290,https://www.amazon.com.br/CAPINHA-SILICONE-AVELUDADO-IPHONE-BRANCO/dp/B07MCMWGCZ/ref=sr_1_291?dchild=1&keywords=iphone&qid=1607914795&sr=8-291,"4,5 de 5 estrelas",35
291,https://www.amazon.com.br/Capa-Anti-Impacto-Personalizada-para-Iphone/dp/B07SLQ6D61/ref=sr_1_292?dchild=1&keywords=iphone&qid=1607914795&sr=8-292,"5,0 de 5 estrelas",2
292,https://www.amazon.com.br/Capa-Spigen-Tough-Armor-iPhone/dp/B07T1MXSFH/ref=sr_1_293?dchild=1&keywords=iphone&qid=1607914795&sr=8-293,"4,6 de 5 estrelas",1.835
293,https://www.amazon.com.br/Pelicula-Vidro-Para-IPhone-Pro/dp/B08NHWPV7P/ref=sr_1_294?dchild=1&keywords=iphone&qid=1607914795&sr=8-294,Sem avaliação,Sem avaliação
294,https://www.amazon.com.br/iPhone-Apple-Dourado-32GB-Desbloqueado/dp/B075NSQN8K/ref=sr_1_295?dchild=1&keywords=iphone&qid=1607914795&sr=8-295,"4,6 de 5 estrelas",4
295,https://www.amazon.com.br/Iphone-Apple-Cinza-Espacial-Desbloqueado/dp/B07HZ19HRM/ref=sr_1_296?dchild=1&keywords=iphone&qid=1607914795&sr=8-296,Sem avaliação,Sem avaliação
296,https://www.amazon.com.br/Pel%C3%ADculas-Vidro-Temperado-iPhone-Aplica%C3%A7%C3%A3o/dp/B086H2TQ47/ref=sr_1_297?dchild=1&keywords=iphone&qid=1607914795&sr=8-297,"3,7 de 5 estrelas",53
297,https://www.amazon.com.br/superf%C3%ADcie-hidrof%C3%B3bica-transpar%C3%AAncia-GLIP11P3D-Geonav/dp/B084RB1LZD/ref=sr_1_298?dchild=1&keywords=iphone&qid=1607914795&sr=8-298,"4,7 de 5 estrelas",7
298,https://www.amazon.com.br/Capa-iPhone-12-Pro-Max/dp/B08D6B6YBC/ref=sr_1_299?dchild=1&keywords=iphone&qid=1607914795&sr=8-299,Sem avaliação,Sem avaliação
299,https://www.amazon.com.br/IPhone-Apple-Retina-C%C3%A2meras-MQAC2BZ/dp/B078J7GNTR/ref=sr_1_300?dchild=1&keywords=iphone&qid=1607914795&sr=8-300,"4,2 de 5 estrelas",22
300,https://www.amazon.com.br/iPhone-11-Pro-Max-transparente/dp/B07VKLWZN5/ref=sr_1_301?dchild=1&keywords=iphone&qid=1607914795&sr=8-301,"4,6 de 5 estrelas",3.302
301,https://www.amazon.com.br/Capinha-Silicone-Transparente-Antichoque-Iphone/dp/B07N8GHDVG/ref=sr_1_302?dchild=1&keywords=iphone&qid=1607914795&sr=8-302,"4,9 de 5 estrelas",13
302,https://www.amazon.com.br/Carbon-Protetora-iPhone-Geonav-Flex%C3%ADvel/dp/B07QNGPYX1/ref=sr_1_303?dchild=1&keywords=iphone&qid=1607914795&sr=8-303,"5,0 de 5 estrelas",2
303,https://www.amazon.com.br/Transparente-Impacto-Iphone-Antichoque-Silicone/dp/B07SXBHPTD/ref=sr_1_304?dchild=1&keywords=iphone&qid=1607914795&sr=8-304,"4,2 de 5 estrelas",10
304,https://www.amazon.com.br/Pel%C3%ADcula-iPhone-Kingshield-Vidro-2xUnid/dp/B08P53GW7C/ref=sr_1_305?dchild=1&keywords=iphone&qid=1607914795&sr=8-305,Sem avaliação,Sem avaliação
305,https://www.amazon.com.br/CAPINHA-SILICONE-AVELUDADO-IPHONE-VERDE/dp/B07MMDCZL8/ref=sr_1_306?dchild=1&keywords=iphone&qid=1607914795&sr=8-306,"4,5 de 5 estrelas",2
